CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
2728.0,45218.4824016563,26335.4658385093,F33P1,Ki67+ tumor cells,Ki67+ tumor
5589.0,46415.6075129534,27159.8393782383,F33P1,Ki67+ tumor cells,Ki67+ tumor
7269.0,46214.2649253731,27516.4048507463,F33P1,Ki67+ tumor cells,Ki67+ tumor
8190.0,45860.0450819672,26201.3954918033,F33P1,tumor cells,Tumor
8208.0,46980.9317647059,26985.2752941176,F33P1,Ki67+ tumor cells,Ki67+ tumor
9499.0,46660.0318021201,26789.4752650177,F33P1,Ki67+ tumor cells,Ki67+ tumor
11596.0,45660.7142857143,26552.3733333333,F33P1,neutrophils,Neutrophils
13075.0,46941.4075757576,26994.0227272727,F33P1,Ki67+ tumor cells,Ki67+ tumor
13078.0,46809.5811965812,26880.6581196581,F33P1,Ki67+ tumor cells,Ki67+ tumor
14032.0,46127.9773519164,27064.1306620209,F33P1,M2 macrophages,M2 macrophages
14115.0,46049.4596774194,26372.0430107527,F33P1,M2 macrophages,M2 macrophages
14385.0,46864.7208029197,27556.954379562,F33P1,Ki67+ tumor cells,Ki67+ tumor
14524.0,45786.1172248804,26453.0765550239,F33P1,regulatory T cells,Regulatory T cells
15450.0,45114.5286885246,26476.9071038251,F33P1,Ki67+ tumor cells,Ki67+ tumor
15770.0,47114.4612546125,26155.8450184502,F33P1,neutrophils,Neutrophils
18439.0,46608.3494736842,27812.2821052632,F33P1,Ki67+ tumor cells,Ki67+ tumor
18916.0,45712.0025316456,26577.3746835443,F33P1,tumor cells,Tumor
19685.0,45537.7239263804,26328.0981595092,F33P1,tumor cells,Tumor
20673.0,46230.2434325744,27612.534150613,F33P1,Ki67+ tumor cells,Ki67+ tumor
21785.0,47048.5253991292,27487.7387518142,F33P1,Ki67+ tumor cells,Ki67+ tumor
21853.0,46426.4472843451,27602.8130990415,F33P1,tumor cells,Tumor
23195.0,45550.0960144928,26402.8641304348,F33P1,tumor cells,Tumor
23360.0,45984.8348484849,26525.3454545455,F33P1,Ki67+ tumor cells,Ki67+ tumor
23796.0,45201.8616462347,26507.9194395797,F33P1,M2 macrophages,M2 macrophages
23871.0,46257.1195928753,27111.4631043257,F33P1,Ki67+ tumor cells,Ki67+ tumor
27845.0,46294.4573748309,27560.0189445196,F33P1,Ki67+ tumor cells,Ki67+ tumor
27877.0,46928.0050335571,27028.1291946309,F33P1,Ki67+ tumor cells,Ki67+ tumor
28001.0,46352.1313485114,27870.4798598949,F33P1,Ki67+ tumor cells,Ki67+ tumor
